Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
2,2027,1,9552,18158.975,9100
2,2027,2,6793,15561.15625,5800
2,2027,3,5619,13903.01875,4700
2,2027,4,752,12072.2625,0
2,2027,5,752,10745.25625,0
2,2027,6,752,9832.1625,0
2,2027,7,752,9324.025,0
2,2027,8,752,8899.075,0
2,2027,9,672,7436.95625,0
2,2027,10,672,6498.95,0
2,2027,11,672,6475.95625,0
2,2027,12,647,5849.40625,0
2,2027,13,647,5084.36875,0
2,2027,14,647,4273.25,0
2,2027,15,362,4048.66875,0
2,2027,16,362,3630.8875,0
2,2027,17,362,3758.33125,0
2,2027,18,362,3880.1875,0
2,2027,19,362,4010.64375,0
2,2027,20,362,3964.45,0
2,2027,21,362,4085.68125,0
2,2027,22,362,3547.70625,0
2,2027,23,362,3349.23125,0
2,2027,24,362,2837.85625,0
2,2027,25,362,3122.33125,0
2,2027,26,362,3642.98125,0
2,2027,27,362,3408.24375,0
2,2027,28,362,3358.625,0
2,2027,29,362,3338.43125,0
2,2027,30,362,2696.5125,0
2,2027,31,362,2866.7875,0
2,2027,32,362,2637.525,0
2,2027,33,362,3311.8375,0
2,2027,34,362,2488.90625,0
2,2027,35,362,2224.84375,0
2,2027,36,362,2791.89375,0
2,2027,37,362,2327.9875,0
2,2027,38,362,2574.11875,0
2,2027,39,362,2700.63125,0
2,2027,40,362,2778.06875,0
2,2027,41,362,3304.58125,0
2,2027,42,362,2675.425,0
2,2027,43,362,2548.54375,0
2,2027,44,362,2586.6875,0
2,2027,45,362,3154.15,0
2,2027,46,284,2924.60625,0
