Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
17,2042,1,6085,17518.88125,4800
17,2042,2,5508,15151.325,4700
17,2042,3,5508,12787.81875,4700
17,2042,4,4132,11489.2125,3400
17,2042,5,3433,11149.08125,2400
17,2042,6,3433,9640.86875,2400
17,2042,7,3313,9245.6125,2400
17,2042,8,1088,8754.3625,0
17,2042,9,1088,7710.46875,0
17,2042,10,1073,7194.26875,0
17,2042,11,827,6706.48125,0
17,2042,12,818,5883.50625,0
17,2042,13,818,5831.85625,0
17,2042,14,747,5592.525,0
17,2042,15,532,6054.65,0
17,2042,16,532,5118.96875,0
17,2042,17,532,5587.6875,0
17,2042,18,532,4791.56875,0
17,2042,19,532,4356.0375,0
17,2042,20,532,3999.8,0
17,2042,21,532,3809.44375,0
17,2042,22,532,3713.81875,0
17,2042,23,532,2926.2,0
17,2042,24,532,2505.40625,0
17,2042,25,532,2633.9,0
17,2042,26,532,2002.14375,0
17,2042,27,532,2674.075,0
17,2042,28,532,1937.43125,0
17,2042,29,532,1844.81875,0
17,2042,30,532,2203.21875,0
17,2042,31,532,2005.1375,0
17,2042,32,532,2202.8,0
17,2042,33,532,2072.8,0
17,2042,34,532,2683.53125,0
17,2042,35,532,2349.3375,0
17,2042,36,532,2258.2625,0
17,2042,37,532,1990.30625,0
17,2042,38,532,1760.425,0
17,2042,39,532,2027.74375,0
17,2042,40,532,1465.425,0
17,2042,41,532,2518.85625,0
17,2042,42,532,2068.75625,0
17,2042,43,532,1842.65625,0
17,2042,44,532,1733.36875,0
17,2042,45,532,2349.3125,0
17,2042,46,532,2077.6875,0
17,2042,47,532,2337.48125,0
17,2042,48,532,2076.91875,0
17,2042,49,532,2197.7125,0
17,2042,50,532,1937.29375,0
17,2042,51,532,2481.96875,0
17,2042,52,532,1936.475,0
17,2042,53,532,2091.98125,0
17,2042,54,532,1937.08125,0
17,2042,55,532,2017.31875,0
17,2042,56,532,1845.325,0
17,2042,57,532,1740.8,0
17,2042,58,532,2249.525,0
17,2042,59,532,2152.575,0
17,2042,60,532,2309.025,0
17,2042,61,532,2011.29375,0
17,2042,62,532,1868.54375,0
17,2042,63,532,2181.85,0
17,2042,64,532,2430.45625,0
17,2042,65,532,2302.84375,0
17,2042,66,532,1950.18125,0
17,2042,67,532,2640.9,0
17,2042,68,532,2094.30625,0
