Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
10,2035,1,6507,18461.85,5800
10,2035,2,3124,15040.45625,2300
10,2035,3,812,12608.36875,0
10,2035,4,484,11027.11875,0
10,2035,5,484,9995.6625,0
10,2035,6,484,9176.49375,0
10,2035,7,484,7908.15,0
10,2035,8,484,7376.10625,0
10,2035,9,484,7226.95,0
10,2035,10,484,6823.29375,0
10,2035,11,484,5361.525,0
10,2035,12,484,4521.6125,0
10,2035,13,484,4807.70625,0
10,2035,14,484,4421.46875,0
10,2035,15,484,4314.21875,0
10,2035,16,484,3546.8,0
10,2035,17,484,2827.21875,0
10,2035,18,484,2479.525,0
10,2035,19,484,2181.55625,0
10,2035,20,484,2486.31875,0
10,2035,21,484,2287.91875,0
10,2035,22,484,1880.4375,0
10,2035,23,484,1966.875,0
10,2035,24,484,2251.65,0
10,2035,25,484,1961.70625,0
10,2035,26,484,2609.4875,0
10,2035,27,484,2401.46875,0
10,2035,28,484,2062.8625,0
10,2035,29,484,2046.0875,0
10,2035,30,484,2372.98125,0
10,2035,31,484,2235.3875,0
10,2035,32,484,2132.96875,0
10,2035,33,484,2216.75625,0
10,2035,34,484,2461.33125,0
10,2035,35,484,2114.8125,0
10,2035,36,484,2080.35625,0
10,2035,37,484,2331.35,0
10,2035,38,484,2431.9,0
10,2035,39,484,2373.04375,0
10,2035,40,484,2498.2,0
10,2035,41,484,1760.85625,0
10,2035,42,484,1836.8625,0
10,2035,43,484,2427.3125,0
10,2035,44,484,2179.1625,0
10,2035,45,484,2556.975,0
10,2035,46,484,2197.175,0
10,2035,47,484,2245.21875,0
10,2035,48,484,2218.30625,0
10,2035,49,484,2471.775,0
10,2035,50,484,2028.86875,0
10,2035,51,484,1923.0125,0
10,2035,52,484,2163.01875,0
10,2035,53,484,2412.11875,0
10,2035,54,484,2291.36875,0
10,2035,55,484,1847.88125,0
10,2035,56,484,2265.23125,0
10,2035,57,484,2027.3375,0
10,2035,58,484,2482.8625,0
10,2035,59,484,2150.98125,0
10,2035,60,484,1910.09375,0
10,2035,61,484,2067.6125,0
10,2035,62,484,2222.53125,0
10,2035,63,484,2303.13125,0
10,2035,64,484,2151.2875,0
10,2035,65,484,2491.36875,0
10,2035,66,484,2687.95625,0
10,2035,67,484,2427.525,0
10,2035,68,484,1950.56875,0
10,2035,69,484,2857.0625,0
10,2035,70,484,2503.91875,0
10,2035,71,484,2069.26875,0
10,2035,72,484,2205.00625,0
10,2035,73,484,2093.43125,0
10,2035,74,484,2370.20625,0
10,2035,75,484,2177.06875,0
10,2035,76,484,2706.8125,0
10,2035,77,484,2391.96875,0
10,2035,78,484,2147.475,0
10,2035,79,484,1964.40625,0
10,2035,80,484,2123.35625,0
10,2035,81,484,2789.775,0
10,2035,82,484,2063.88125,0
10,2035,83,484,2141.9875,0
10,2035,84,484,2146.3375,0
10,2035,85,484,2119.7375,0
10,2035,86,484,2315.1875,0
10,2035,87,484,2133.86875,0
10,2035,88,484,1928.2,0
10,2035,89,484,1677.84375,0
10,2035,90,484,2404.2625,0
10,2035,91,484,2397.175,0
10,2035,92,484,2407.3375,0
10,2035,93,484,2372.84375,0
10,2035,94,484,2550.08125,0
10,2035,95,484,2246.5125,0
10,2035,96,484,2772.7625,0
10,2035,97,484,2603.54375,0
10,2035,98,484,1696.53125,0
10,2035,99,484,2023.175,0
10,2035,100,484,2438.675,0
10,2035,101,484,2259.375,0
10,2035,102,484,2461.6375,0
10,2035,103,484,2382.86875,0
10,2035,104,484,2189.875,0
10,2035,105,484,2076.3375,0
10,2035,106,484,2132.29375,0
10,2035,107,484,2178.3625,0
10,2035,108,484,2018.5375,0
10,2035,109,484,2004.43125,0
10,2035,110,484,1869.71875,0
10,2035,111,484,2033.4875,0
10,2035,112,484,2263.05625,0
10,2035,113,484,2177.64375,0
10,2035,114,484,2046.2625,0
10,2035,115,484,2104.075,0
10,2035,116,484,2669.30625,0
10,2035,117,484,2284.5875,0
10,2035,118,484,2278.6125,0
10,2035,119,484,2059.48125,0
10,2035,120,484,2250,0
10,2035,121,484,2206.60625,0
10,2035,122,484,2578.7,0
10,2035,123,484,2618.86875,0
10,2035,124,484,2137.81875,0
10,2035,125,484,2303.2875,0
10,2035,126,484,2543.85,0
10,2035,127,484,2610.36875,0
10,2035,128,484,1877.8875,0
10,2035,129,484,2022.38125,0
10,2035,130,484,2177.225,0
10,2035,131,484,1984.51875,0
10,2035,132,484,1973.575,0
10,2035,133,484,2230.54375,0
10,2035,134,484,2212.075,0
10,2035,135,484,2053.75625,0
10,2035,136,484,1981.55,0
10,2035,137,484,1945.33125,0
10,2035,138,484,1793.39375,0
10,2035,139,484,1943.96875,0
10,2035,140,484,2146.84375,0
10,2035,141,484,2127.3875,0
10,2035,142,484,2149.94375,0
10,2035,143,484,1938.2375,0
10,2035,144,484,2261.04375,0
10,2035,145,484,2565.89375,0
10,2035,146,484,2093.65625,0
10,2035,147,484,2648.5375,0
10,2035,148,484,2340.6625,0
10,2035,149,484,2089.84375,0
10,2035,150,484,2253.71875,0
10,2035,151,484,2358.2625,0
10,2035,152,484,2309.94375,0
10,2035,153,484,2079.58125,0
10,2035,154,484,2282.725,0
