Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
18,2043,1,6567,17917.23125,5900
18,2043,2,3664,14469.29375,2400
18,2043,3,3306,12468.1375,2300
18,2043,4,3306,10651.0375,2300
18,2043,5,938,9412.5875,0
18,2043,6,938,9221.60625,0
18,2043,7,938,8204.78125,0
18,2043,8,896,7579.9875,0
18,2043,9,896,7258,0
18,2043,10,858,6157.4375,0
18,2043,11,778,5716.05625,0
18,2043,12,778,4949.25625,0
18,2043,13,778,4502.46875,0
18,2043,14,778,4034.5,0
18,2043,15,530,3347.975,0
18,2043,16,530,3885.65,0
18,2043,17,530,2851.46875,0
18,2043,18,530,3014.49375,0
18,2043,19,530,3335.15625,0
18,2043,20,530,3276.39375,0
18,2043,21,530,4114.58125,0
18,2043,22,530,3769.0125,0
18,2043,23,530,4422.6,0
18,2043,24,530,3950.775,0
18,2043,25,530,3273.14375,0
18,2043,26,530,2505.54375,0
18,2043,27,530,2378.0375,0
18,2043,28,530,2591.2375,0
18,2043,29,530,2641.025,0
18,2043,30,530,2011.81875,0
18,2043,31,530,2414.3375,0
18,2043,32,530,2663.73125,0
18,2043,33,530,2705.26875,0
18,2043,34,530,2350.2875,0
18,2043,35,530,2344.15,0
18,2043,36,530,2737.54375,0
18,2043,37,530,2670.53125,0
18,2043,38,530,2539.00625,0
18,2043,39,530,2282.69375,0
18,2043,40,490,2608.825,0
18,2043,41,490,2170.04375,0
18,2043,42,490,2766.125,0
18,2043,43,490,2567.675,0
18,2043,44,490,2704.29375,0
18,2043,45,484,2310.34375,0
18,2043,46,484,2650.45,0
18,2043,47,484,2574.84375,0
18,2043,48,484,2751.59375,0
18,2043,49,484,2608.2,0
18,2043,50,484,2628.4625,0
18,2043,51,484,2207.0125,0
18,2043,52,484,1898.2875,0
18,2043,53,484,2395.0125,0
18,2043,54,484,2365.46875,0
18,2043,55,484,2446.71875,0
18,2043,56,484,2943.5125,0
18,2043,57,484,2602.73125,0
18,2043,58,484,2028.40625,0
18,2043,59,484,1927.05,0
18,2043,60,484,2253.84375,0
18,2043,61,484,2191.575,0
18,2043,62,484,2668.2875,0
18,2043,63,484,2352.8875,0
18,2043,64,484,2344.9875,0
18,2043,65,484,2167.925,0
18,2043,66,484,1716.05,0
18,2043,67,484,2087.375,0
18,2043,68,484,2350.9375,0
18,2043,69,484,1729.53125,0
18,2043,70,484,2225.54375,0
18,2043,71,484,2281.49375,0
18,2043,72,484,2193.1625,0
18,2043,73,484,2275.21875,0
18,2043,74,484,2074.68125,0
18,2043,75,484,2224.88125,0
18,2043,76,484,1977.4,0
18,2043,77,484,2366.33125,0
18,2043,78,484,2039.24375,0
18,2043,79,484,2458.85,0
18,2043,80,484,2279.13125,0
18,2043,81,484,2129.25,0
18,2043,82,484,2702.31875,0
18,2043,83,484,2894.54375,0
18,2043,84,452,2577.7125,0
18,2043,85,452,2425.13125,0
18,2043,86,452,2561.65,0
18,2043,87,452,2658.54375,0
18,2043,88,452,2070.79375,0
18,2043,89,452,3191.175,0
18,2043,90,452,2742.575,0
18,2043,91,452,3283.86875,0
18,2043,92,452,2510.3375,0
18,2043,93,452,2644.93125,0
18,2043,94,452,2436.76875,0
18,2043,95,452,2241.2125,0
18,2043,96,452,2394.3375,0
18,2043,97,452,1909.51875,0
18,2043,98,452,2361.85625,0
18,2043,99,452,2347.94375,0
18,2043,100,452,2468.725,0
18,2043,101,452,2051.15,0
18,2043,102,452,2499.19375,0
18,2043,103,452,1848.38125,0
18,2043,104,452,2252.40625,0
18,2043,105,452,1916.34375,0
18,2043,106,452,2353.13125,0
18,2043,107,452,2123.36875,0
18,2043,108,452,2219.80625,0
18,2043,109,452,1840.61875,0
18,2043,110,452,2036.2125,0
18,2043,111,452,2365.525,0
18,2043,112,452,2360.31875,0
18,2043,113,452,2506.625,0
18,2043,114,452,1689.61875,0
18,2043,115,452,2535.75,0
18,2043,116,452,2196.20625,0
