Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
12,2037,1,6616,17999.2875,5800
12,2037,2,5767,14768.9125,5100
12,2037,3,5698,12163.38125,4800
12,2037,4,3144,11271.55,2200
12,2037,5,3144,9985.84375,2200
12,2037,6,858,8674.39375,0
12,2037,7,858,8389.65,0
12,2037,8,698,7307.93125,0
12,2037,9,698,7511.925,0
12,2037,10,698,7168.35,0
12,2037,11,698,6535.15,0
12,2037,12,698,5950.325,0
12,2037,13,698,5321.01875,0
12,2037,14,698,5807.89375,0
12,2037,15,530,5460.16875,0
12,2037,16,530,5227.4375,0
12,2037,17,530,5431.7625,0
12,2037,18,530,4420.69375,0
12,2037,19,530,4251.44375,0
12,2037,20,530,3977.1,0
12,2037,21,530,3127.46875,0
12,2037,22,530,2671.3,0
12,2037,23,530,1989.93125,0
12,2037,24,530,2234.80625,0
12,2037,25,530,2268.7375,0
12,2037,26,530,2100.525,0
12,2037,27,530,2282.2375,0
12,2037,28,530,2268.03125,0
12,2037,29,530,2020.88125,0
12,2037,30,530,1976.33125,0
12,2037,31,530,2364.6875,0
12,2037,32,530,2051.7375,0
12,2037,33,530,2271.5875,0
12,2037,34,530,2207.8375,0
12,2037,35,530,2158.01875,0
12,2037,36,530,2495.8875,0
12,2037,37,530,1473.76875,0
12,2037,38,530,2380.15,0
12,2037,39,530,2496.54375,0
12,2037,40,530,2456.5,0
12,2037,41,530,2722.09375,0
12,2037,42,530,2565.71875,0
12,2037,43,530,1973.63125,0
12,2037,44,530,2003.69375,0
12,2037,45,530,1988.9,0
12,2037,46,530,2076.2125,0
12,2037,47,530,2285.23125,0
12,2037,48,530,2482.01875,0
12,2037,49,530,2509.225,0
12,2037,50,530,2408.49375,0
12,2037,51,530,2289.8125,0
12,2037,52,530,2662.04375,0
12,2037,53,530,2205.1,0
12,2037,54,530,2433.05,0
12,2037,55,530,2317.19375,0
12,2037,56,530,2471.9875,0
12,2037,57,530,2183.8375,0
12,2037,58,530,2129.80625,0
12,2037,59,530,1896.9375,0
12,2037,60,530,1837.31875,0
12,2037,61,530,2390.4375,0
12,2037,62,530,2336.725,0
12,2037,63,530,2068.2625,0
12,2037,64,530,2157.55625,0
12,2037,65,530,2272.89375,0
12,2037,66,530,2309.91875,0
12,2037,67,530,2335.0375,0
12,2037,68,530,2008.84375,0
12,2037,69,530,2327.425,0
12,2037,70,530,2443.575,0
12,2037,71,530,2334.65625,0
12,2037,72,530,2129.0125,0
12,2037,73,530,2376.6625,0
12,2037,74,530,2178.6875,0
12,2037,75,530,2365.9,0
12,2037,76,530,2359.05,0
12,2037,77,530,1945.8875,0
12,2037,78,530,2252.475,0
12,2037,79,530,2517.63125,0
12,2037,80,530,2411.4625,0
12,2037,81,530,2182.5875,0
12,2037,82,530,2539.1625,0
12,2037,83,530,2065.01875,0
12,2037,84,530,2579.40625,0
12,2037,85,530,2338.8,0
12,2037,86,530,2070.21875,0
12,2037,87,530,2353.34375,0
12,2037,88,530,2814.7375,0
12,2037,89,530,2170.65,0
12,2037,90,530,1927.45,0
12,2037,91,530,2211.28125,0
12,2037,92,530,2205.09375,0
12,2037,93,530,1830.825,0
12,2037,94,530,2378.74375,0
12,2037,95,530,2169.94375,0
12,2037,96,530,2211.98125,0
12,2037,97,530,2272.09375,0
12,2037,98,530,2021.35625,0
12,2037,99,530,2487.69375,0
12,2037,100,530,1910.65,0
12,2037,101,530,2208.36875,0
12,2037,102,530,1874.5375,0
12,2037,103,530,1800.79375,0
12,2037,104,530,2259.4625,0
12,2037,105,530,2195.6625,0
12,2037,106,530,2034.15625,0
12,2037,107,530,1834.35625,0
12,2037,108,530,2968.51875,0
12,2037,109,530,2244.8125,0
12,2037,110,530,2464.125,0
12,2037,111,530,2131.60625,0
12,2037,112,530,2048.4625,0
12,2037,113,530,2143.73125,0
12,2037,114,530,2264.59375,0
12,2037,115,530,2727.125,0
12,2037,116,530,2479.41875,0
12,2037,117,530,1968.85,0
12,2037,118,530,1936.56875,0
12,2037,119,530,1879.85625,0
12,2037,120,530,2268.675,0
12,2037,121,530,2472.81875,0
12,2037,122,530,2158.93125,0
12,2037,123,530,1856.80625,0
12,2037,124,530,2301.05625,0
12,2037,125,530,2034.58125,0
12,2037,126,530,2204.1875,0
12,2037,127,530,2487.69375,0
12,2037,128,530,2469.98125,0
12,2037,129,530,2288.86875,0
12,2037,130,530,2033.15,0
12,2037,131,530,2313.64375,0
12,2037,132,530,2288.35,0
12,2037,133,530,2182.34375,0
12,2037,134,530,2071.9375,0
12,2037,135,530,2166.55625,0
12,2037,136,530,2376.14375,0
12,2037,137,530,2628.26875,0
12,2037,138,530,2407.625,0
12,2037,139,530,2162.80625,0
12,2037,140,530,2115.14375,0
12,2037,141,530,2416.7875,0
12,2037,142,530,2399.21875,0
12,2037,143,530,2027.225,0
12,2037,144,530,2188.01875,0
12,2037,145,530,2150.44375,0
12,2037,146,530,2281.16875,0
12,2037,147,530,2309.75625,0
12,2037,148,530,2804.8625,0
12,2037,149,530,2574.3875,0
12,2037,150,530,2262.0125,0
12,2037,151,530,2278.1625,0
12,2037,152,530,2085.4125,0
12,2037,153,530,2719.85625,0
12,2037,154,530,2305.20625,0
12,2037,155,530,2275.01875,0
12,2037,156,530,2106.39375,0
12,2037,157,530,2144.23125,0
12,2037,158,530,2693.7125,0
12,2037,159,530,2256.50625,0
12,2037,160,530,2345.19375,0
12,2037,161,530,2161.88125,0
12,2037,162,530,2213.48125,0
12,2037,163,530,2336.96875,0
12,2037,164,530,2411.0125,0
12,2037,165,530,2460.425,0
