Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
16,2041,1,9162,17250.1625,8200
16,2041,2,6023,15227.21875,4800
16,2041,3,4138,13562.46875,3400
16,2041,4,3353,11685.6375,2400
16,2041,5,730,10122.025,0
16,2041,6,730,8966.98125,0
16,2041,7,730,8360.96875,0
16,2041,8,730,7711.175,0
16,2041,9,730,6678.39375,0
16,2041,10,730,5942.8375,0
16,2041,11,730,6033.975,0
16,2041,12,705,6027.60625,0
16,2041,13,705,4752.11875,0
16,2041,14,650,3919.8,0
16,2041,15,650,3647.64375,0
16,2041,16,650,3170.36875,0
16,2041,17,650,2914.8625,0
16,2041,18,650,2749.78125,0
16,2041,19,650,2895.31875,0
16,2041,20,650,2909.0125,0
16,2041,21,570,2621.04375,0
16,2041,22,570,2832.00625,0
16,2041,23,570,3070.6625,0
16,2041,24,570,2701.825,0
16,2041,25,570,3079.775,0
16,2041,26,570,2974.39375,0
16,2041,27,570,2880.8625,0
16,2041,28,570,2261.10625,0
16,2041,29,570,1846.48125,0
16,2041,30,570,2631.91875,0
16,2041,31,570,2319.825,0
16,2041,32,570,2232.975,0
16,2041,33,570,2717.85625,0
16,2041,34,570,1709.60625,0
16,2041,35,570,2115.4,0
16,2041,36,530,1833.6875,0
16,2041,37,530,1909.425,0
16,2041,38,530,2090.3,0
16,2041,39,530,2243.01875,0
16,2041,40,530,1979.00625,0
16,2041,41,530,2155.36875,0
16,2041,42,530,2223.0625,0
16,2041,43,530,2086.75625,0
16,2041,44,530,2287.6375,0
16,2041,45,530,2222.0625,0
16,2041,46,530,1923.78125,0
16,2041,47,530,1898.63125,0
16,2041,48,530,2025.1125,0
16,2041,49,530,2426.78125,0
16,2041,50,530,2215.6125,0
16,2041,51,530,2412.14375,0
16,2041,52,530,2184.29375,0
16,2041,53,530,2425.59375,0
16,2041,54,530,2063.95,0
16,2041,55,530,2168.24375,0
16,2041,56,530,1895.96875,0
16,2041,57,530,2162.36875,0
16,2041,58,530,2274.2,0
16,2041,59,530,2476.88125,0
16,2041,60,530,2603.13125,0
16,2041,61,530,2017.375,0
16,2041,62,530,2160.65,0
16,2041,63,530,1835.10625,0
16,2041,64,530,2148.5125,0
16,2041,65,530,1828.25,0
16,2041,66,530,2182.8625,0
16,2041,67,530,1855.01875,0
16,2041,68,530,2086.1375,0
16,2041,69,530,2522.625,0
16,2041,70,530,2146.8125,0
16,2041,71,530,2535.6625,0
16,2041,72,530,2315.73125,0
16,2041,73,530,2143.34375,0
16,2041,74,530,2248.9125,0
16,2041,75,530,2556.8625,0
16,2041,76,530,2959.9875,0
16,2041,77,530,2196.26875,0
16,2041,78,530,2155.5875,0
16,2041,79,530,2055.20625,0
16,2041,80,530,2522.15625,0
16,2041,81,530,2259.50625,0
16,2041,82,530,1997.13125,0
16,2041,83,530,1816.00625,0
16,2041,84,530,2017.11875,0
16,2041,85,530,2040.14375,0
16,2041,86,530,1802.51875,0
16,2041,87,530,1952.19375,0
16,2041,88,530,1885.225,0
16,2041,89,530,2355.2,0
16,2041,90,530,1656.75,0
16,2041,91,530,2170.10625,0
16,2041,92,530,2417.625,0
16,2041,93,530,2583.29375,0
16,2041,94,530,2256.5,0
16,2041,95,530,2083.38125,0
16,2041,96,530,2193.5875,0
16,2041,97,530,1981.00625,0
16,2041,98,530,2102.15625,0
16,2041,99,530,1900.6875,0
16,2041,100,530,2275.4875,0
16,2041,101,530,1837.4375,0
16,2041,102,530,2051.04375,0
16,2041,103,530,2145.61875,0
16,2041,104,530,2288.8375,0
16,2041,105,530,2198.58125,0
16,2041,106,530,1951.075,0
16,2041,107,530,1966.725,0
16,2041,108,530,2014.6375,0
16,2041,109,530,1566.575,0
16,2041,110,530,2042.66875,0
16,2041,111,530,2342.21875,0
16,2041,112,530,2277.175,0
16,2041,113,530,2343.59375,0
16,2041,114,530,2389.41875,0
16,2041,115,530,2400.775,0
16,2041,116,530,1830.1625,0
16,2041,117,530,2200.625,0
16,2041,118,530,1610.2,0
16,2041,119,530,2684.44375,0
16,2041,120,530,2425.0125,0
16,2041,121,530,1918.7875,0
16,2041,122,530,1895.3625,0
16,2041,123,530,2090.975,0
16,2041,124,530,2281.90625,0
16,2041,125,530,2052.9875,0
16,2041,126,530,2509.39375,0
16,2041,127,530,2320.19375,0
16,2041,128,530,2339.48125,0
16,2041,129,530,2378.81875,0
16,2041,130,530,2394.0125,0
16,2041,131,530,2291.825,0
16,2041,132,530,2491.0375,0
16,2041,133,530,2116.24375,0
16,2041,134,530,1987.9,0
16,2041,135,530,2208.38125,0
16,2041,136,530,2145.45625,0
16,2041,137,530,2855.075,0
16,2041,138,530,2450.5,0
16,2041,139,530,2471.95625,0
16,2041,140,530,2295.38125,0
16,2041,141,530,2037.08125,0
16,2041,142,530,1938.00625,0
16,2041,143,530,2043.6,0
16,2041,144,530,1842.45625,0
16,2041,145,530,1701.525,0
16,2041,146,530,2070.2,0
16,2041,147,530,1896.94375,0
16,2041,148,530,2147.91875,0
16,2041,149,530,2159.90625,0
16,2041,150,530,1658.45,0
16,2041,151,530,2167.90625,0
16,2041,152,530,2022.16875,0
16,2041,153,530,2437.9125,0
16,2041,154,530,2452.25,0
16,2041,155,530,2038.78125,0
16,2041,156,530,2423.05,0
16,2041,157,530,2179.4,0
16,2041,158,530,2324.825,0
16,2041,159,530,1985.86875,0
16,2041,160,530,1698.625,0
16,2041,161,530,2004.5,0
16,2041,162,530,2230.13125,0
16,2041,163,530,1886.775,0
16,2041,164,530,1942.6125,0
16,2041,165,530,2268.23125,0
16,2041,166,530,2331.56875,0
16,2041,167,530,2209.20625,0
16,2041,168,530,1953.54375,0
16,2041,169,530,2029.975,0
16,2041,170,530,2044.6625,0
16,2041,171,530,2128.3375,0
16,2041,172,530,2269.1125,0
16,2041,173,530,2335.66875,0
16,2041,174,530,2114.45625,0
16,2041,175,530,2054.5875,0
