Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
6,2031,1,8344,17768.6,7700
6,2031,2,6493,15172.125,5700
6,2031,3,4262,12692.23125,3400
6,2031,4,856,11360.65,0
6,2031,5,600,9444.04375,0
6,2031,6,600,8433.9375,0
6,2031,7,600,8637.70625,0
6,2031,8,600,7280.25625,0
6,2031,9,600,6933.8125,0
6,2031,10,600,6315.69375,0
6,2031,11,600,5988.2875,0
6,2031,12,600,5468.6,0
6,2031,13,568,4951.59375,0
6,2031,14,568,4151.76875,0
6,2031,15,530,3522.40625,0
6,2031,16,530,3062.40625,0
6,2031,17,530,2837.79375,0
6,2031,18,530,3155.625,0
6,2031,19,530,2988.9375,0
6,2031,20,530,2708.33125,0
6,2031,21,530,2606.39375,0
6,2031,22,530,2093.975,0
6,2031,23,530,1883.38125,0
6,2031,24,530,2213.74375,0
6,2031,25,530,2224.40625,0
6,2031,26,530,1810.4375,0
6,2031,27,530,1895.39375,0
6,2031,28,530,2116.6625,0
6,2031,29,530,1866.78125,0
6,2031,30,530,2101.93125,0
6,2031,31,530,2081.825,0
6,2031,32,530,1783.15625,0
6,2031,33,530,1829.20625,0
6,2031,34,530,1541.325,0
6,2031,35,530,1956.85,0
6,2031,36,530,1740.04375,0
6,2031,37,530,1798.43125,0
6,2031,38,530,1917.2375,0
6,2031,39,530,2009.30625,0
6,2031,40,530,2159.79375,0
6,2031,41,530,1623.61875,0
6,2031,42,530,2360.7375,0
6,2031,43,530,2159.65625,0
6,2031,44,530,1749.45625,0
6,2031,45,530,2167.8,0
6,2031,46,530,2418.7625,0
6,2031,47,530,1810.13125,0
6,2031,48,530,2032.6,0
6,2031,49,530,1738.56875,0
6,2031,50,530,2050.15625,0
6,2031,51,530,1770.46875,0
6,2031,52,530,2247.575,0
6,2031,53,530,1749.8375,0
6,2031,54,530,2112.41875,0
6,2031,55,530,1842.21875,0
6,2031,56,530,2205.46875,0
6,2031,57,530,1763.24375,0
6,2031,58,530,1952.825,0
6,2031,59,530,2144.39375,0
6,2031,60,530,1995.75,0
6,2031,61,530,2149.4125,0
6,2031,62,530,1942.5375,0
6,2031,63,530,2011.26875,0
6,2031,64,530,1530.4625,0
6,2031,65,530,2073.7375,0
6,2031,66,530,1983.775,0
6,2031,67,530,1927.4875,0
6,2031,68,530,2112.3375,0
6,2031,69,530,2081.75625,0
6,2031,70,530,1943.325,0
6,2031,71,530,2483.45625,0
6,2031,72,530,2638.325,0
6,2031,73,530,2060.5375,0
6,2031,74,530,1995.2375,0
6,2031,75,530,1838.1875,0
6,2031,76,530,2032.2,0
6,2031,77,530,2114.775,0
6,2031,78,530,1952.99375,0
6,2031,79,530,2276.2125,0
6,2031,80,530,2008.5125,0
6,2031,81,530,1815.75625,0
6,2031,82,530,1826.2875,0
6,2031,83,530,1817.8375,0
6,2031,84,530,1807.6875,0
6,2031,85,530,2115.35625,0
6,2031,86,530,2349.45,0
6,2031,87,530,2101.175,0
6,2031,88,530,2263.94375,0
6,2031,89,530,2667.6,0
6,2031,90,530,2058.20625,0
6,2031,91,530,2183.88125,0
6,2031,92,530,1842.35,0
6,2031,93,530,2286.55625,0
6,2031,94,530,2122.175,0
6,2031,95,530,2411.91875,0
6,2031,96,530,2246.20625,0
6,2031,97,530,1920.7875,0
6,2031,98,530,1935.625,0
6,2031,99,530,2104.9375,0
6,2031,100,530,2047.225,0
6,2031,101,530,2297.5,0
6,2031,102,530,1872.83125,0
6,2031,103,530,2154.29375,0
6,2031,104,530,1864.05,0
6,2031,105,530,2032.54375,0
6,2031,106,530,1926.3625,0
6,2031,107,530,2397.05,0
6,2031,108,530,1955.4625,0
6,2031,109,530,2004.325,0
6,2031,110,530,2475.7125,0
6,2031,111,530,2262.425,0
6,2031,112,530,2180.89375,0
6,2031,113,530,2026.8,0
6,2031,114,530,1570.4875,0
6,2031,115,530,1873.175,0
6,2031,116,530,2046.5,0
6,2031,117,530,1909.725,0
6,2031,118,530,1788.825,0
6,2031,119,530,2152.64375,0
6,2031,120,530,2506.73125,0
6,2031,121,530,2438.49375,0
6,2031,122,530,2229.53125,0
6,2031,123,530,2100.1875,0
6,2031,124,530,1814.86875,0
6,2031,125,530,1390.55,0
6,2031,126,530,2009.29375,0
6,2031,127,530,2207.88125,0
6,2031,128,530,2089.65,0
6,2031,129,530,2108.54375,0
6,2031,130,530,2058.78125,0
6,2031,131,530,2181.28125,0
6,2031,132,530,2016.0375,0
6,2031,133,530,1882.3,0
6,2031,134,530,1484.49375,0
6,2031,135,530,1842.3875,0
6,2031,136,530,1880.16875,0
6,2031,137,530,2409.34375,0
6,2031,138,530,2040.4375,0
6,2031,139,530,2126.25625,0
6,2031,140,530,2080.95,0
6,2031,141,530,1926.7375,0
6,2031,142,530,1952.90625,0
6,2031,143,530,1836.125,0
6,2031,144,530,1923.875,0
6,2031,145,530,2580.69375,0
6,2031,146,530,1886.91875,0
6,2031,147,530,2143.05,0
6,2031,148,530,1836.71875,0
6,2031,149,530,2420.45,0
6,2031,150,530,1448.74375,0
6,2031,151,530,2114.825,0
6,2031,152,530,1944.33125,0
6,2031,153,530,2056.38125,0
6,2031,154,530,2271.58125,0
6,2031,155,530,2012.25625,0
6,2031,156,530,1749.025,0
6,2031,157,530,2346.8125,0
6,2031,158,530,2116.43125,0
6,2031,159,530,1510.8625,0
6,2031,160,530,2006.325,0
6,2031,161,530,1777.54375,0
6,2031,162,530,1887,0
6,2031,163,530,2136.99375,0
6,2031,164,530,2327.225,0
6,2031,165,530,2095.375,0
