Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
22,2047,1,6623,17531.4125,5600
22,2047,2,3463,14996.7625,2400
22,2047,3,3463,13207.61875,2400
22,2047,4,3433,11335.9625,2400
22,2047,5,602,10580.41875,0
22,2047,6,602,9666.14375,0
22,2047,7,602,8779,0
22,2047,8,602,8545.89375,0
22,2047,9,602,8241.6625,0
22,2047,10,602,7080.69375,0
22,2047,11,602,7902.30625,0
22,2047,12,602,7230.33125,0
22,2047,13,602,6707.775,0
22,2047,14,602,5357.4,0
22,2047,15,602,4396.55625,0
22,2047,16,602,3297.04375,0
22,2047,17,602,2638.73125,0
22,2047,18,602,2463.61875,0
22,2047,19,602,2150.6375,0
22,2047,20,602,2402.01875,0
22,2047,21,602,1986.26875,0
22,2047,22,602,2233.40625,0
22,2047,23,562,2111.61875,0
22,2047,24,562,1792.15,0
22,2047,25,562,2060.25625,0
22,2047,26,562,2281.8875,0
22,2047,27,562,1881.68125,0
22,2047,28,562,1988.78125,0
22,2047,29,562,2112.24375,0
22,2047,30,562,2224.69375,0
22,2047,31,562,2125.6125,0
22,2047,32,562,2442.8125,0
22,2047,33,562,2167.825,0
22,2047,34,562,2312.65,0
22,2047,35,530,2472.1125,0
22,2047,36,530,2600.5875,0
22,2047,37,530,2012.55625,0
22,2047,38,482,2086.625,0
22,2047,39,482,2378.41875,0
22,2047,40,482,2806.4375,0
22,2047,41,450,2369.53125,0
22,2047,42,450,2932.2,0
22,2047,43,450,3439.04375,0
22,2047,44,450,3306.2375,0
22,2047,45,450,2942.425,0
22,2047,46,450,2910.1625,0
22,2047,47,450,2845.46875,0
22,2047,48,450,2672.94375,0
22,2047,49,450,2165.46875,0
22,2047,50,450,2311.1,0
22,2047,51,450,1661.375,0
22,2047,52,450,1970.7,0
22,2047,53,450,2147.425,0
22,2047,54,450,2120.6625,0
22,2047,55,450,2358.6125,0
22,2047,56,450,2282.09375,0
22,2047,57,450,2364.4625,0
22,2047,58,450,2425.1,0
22,2047,59,450,2338.28125,0
22,2047,60,450,1983.56875,0
22,2047,61,450,2062.55625,0
22,2047,62,450,2088.0625,0
22,2047,63,450,2137.76875,0
22,2047,64,450,1747.73125,0
22,2047,65,450,1962.8625,0
22,2047,66,450,2247.225,0
22,2047,67,450,2165.68125,0
22,2047,68,450,2107.275,0
22,2047,69,450,2265.39375,0
22,2047,70,450,2360.03125,0
22,2047,71,450,1781.48125,0
22,2047,72,450,2132.2625,0
22,2047,73,450,1946.5375,0
22,2047,74,450,2122.575,0
22,2047,75,450,2470.68125,0
22,2047,76,450,2623.31875,0
22,2047,77,450,2709.26875,0
22,2047,78,450,2397.25625,0
22,2047,79,450,2104.41875,0
22,2047,80,450,2173.45625,0
22,2047,81,450,2563.2625,0
22,2047,82,450,1774.41875,0
22,2047,83,450,2612.2,0
22,2047,84,450,2130.60625,0
22,2047,85,450,1956.65,0
22,2047,86,450,1849.2,0
22,2047,87,450,1837.7125,0
22,2047,88,450,2232.8375,0
22,2047,89,450,1930.925,0
22,2047,90,450,2126.34375,0
22,2047,91,450,1935.10625,0
22,2047,92,450,2519.8625,0
22,2047,93,450,2305.7125,0
22,2047,94,450,2141.5625,0
22,2047,95,450,2013.05,0
22,2047,96,450,2407.1625,0
22,2047,97,450,1809.6,0
22,2047,98,450,2218.425,0
22,2047,99,450,1906.0375,0
22,2047,100,450,2000.09375,0
22,2047,101,450,2572.725,0
22,2047,102,450,2737.11875,0
22,2047,103,450,2557.68125,0
22,2047,104,450,2265.9,0
22,2047,105,450,2403.79375,0
22,2047,106,450,1911.75625,0
22,2047,107,450,1970.29375,0
22,2047,108,450,2199.18125,0
22,2047,109,450,2087.78125,0
22,2047,110,450,2044.1625,0
22,2047,111,450,1860.89375,0
22,2047,112,450,1645.0625,0
22,2047,113,450,2055.85625,0
22,2047,114,450,2330.18125,0
22,2047,115,450,2023.46875,0
22,2047,116,450,1950.475,0
22,2047,117,450,2304.1625,0
22,2047,118,450,2475.51875,0
22,2047,119,450,1820.20625,0
22,2047,120,450,2423.33125,0
22,2047,121,450,2410.06875,0
22,2047,122,450,2130.9875,0
22,2047,123,450,2310.9375,0
22,2047,124,450,2143.66875,0
22,2047,125,450,2406.8375,0
22,2047,126,450,2507.35625,0
22,2047,127,450,2455.94375,0
22,2047,128,450,2276.3375,0
22,2047,129,450,2194.66875,0
22,2047,130,450,1951.71875,0
22,2047,131,450,2214.0125,0
22,2047,132,450,2011.7125,0
22,2047,133,450,2021.8125,0
22,2047,134,450,2440.94375,0
22,2047,135,450,2353.725,0
22,2047,136,450,1903.7,0
22,2047,137,450,2044.9625,0
22,2047,138,450,2061.85625,0
22,2047,139,450,2070.075,0
22,2047,140,450,2011.14375,0
22,2047,141,450,1838.08125,0
22,2047,142,450,1720.025,0
22,2047,143,450,2147.85,0
22,2047,144,450,2045.11875,0
22,2047,145,450,1980.63125,0
22,2047,146,450,2152.81875,0
22,2047,147,450,2191.7125,0
22,2047,148,450,2182.1,0
22,2047,149,450,2690.46875,0
22,2047,150,450,2483.175,0
22,2047,151,450,2260.05625,0
22,2047,152,450,2618.81875,0
22,2047,153,450,1998.51875,0
22,2047,154,450,1881.71875,0
22,2047,155,450,2205.60625,0
22,2047,156,450,2263.6625,0
22,2047,157,450,1915.74375,0
22,2047,158,450,1981.33125,0
22,2047,159,450,1607.5125,0
22,2047,160,450,1989.73125,0
22,2047,161,450,1972.0125,0
22,2047,162,450,2066.88125,0
22,2047,163,450,2295.0125,0
22,2047,164,450,2129.15625,0
22,2047,165,450,1848.65,0
22,2047,166,450,2081.21875,0
22,2047,167,450,1369.53125,0
22,2047,168,450,1930.90625,0
22,2047,169,450,1927.59375,0
22,2047,170,450,2048.4125,0
22,2047,171,450,2050.7875,0
22,2047,172,450,1985.38125,0
22,2047,173,450,2309.45,0
22,2047,174,450,2263.8,0
22,2047,175,450,1949.7875,0
22,2047,176,450,2132.86875,0
22,2047,177,450,1891.13125,0
22,2047,178,450,1965.9125,0
22,2047,179,450,2343.7625,0
22,2047,180,450,2059.6375,0
22,2047,181,450,1917.425,0
22,2047,182,450,2078.18125,0
22,2047,183,450,2445.4,0
22,2047,184,450,1887.8125,0
22,2047,185,450,2235.775,0
22,2047,186,450,1810.7875,0
22,2047,187,450,2181.54375,0
22,2047,188,450,1906.58125,0
22,2047,189,450,1940.45625,0
22,2047,190,450,2095.70625,0
22,2047,191,450,2323.0375,0
