Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
15,2040,1,8019,17907.8625,7100
15,2040,2,5634,15106.425,4500
15,2040,3,3433,13610.43125,2400
15,2040,4,1096,10993.29375,0
15,2040,5,690,10150.03125,0
15,2040,6,690,8589.50625,0
15,2040,7,690,8333.5125,0
15,2040,8,690,7805.975,0
15,2040,9,690,7150.96875,0
15,2040,10,690,7279.6,0
15,2040,11,690,6598.0375,0
15,2040,12,690,5318.65,0
15,2040,13,690,4186.3125,0
15,2040,14,690,3220.68125,0
15,2040,15,650,2520.30625,0
15,2040,16,650,1983.15625,0
15,2040,17,650,2481.4125,0
15,2040,18,570,2064.18125,0
15,2040,19,570,1959.9125,0
15,2040,20,530,2255.59375,0
15,2040,21,450,2043.1,0
15,2040,22,450,2097.18125,0
15,2040,23,450,2443.71875,0
15,2040,24,450,2592.4875,0
15,2040,25,450,3167.85625,0
15,2040,26,450,3162.0375,0
15,2040,27,450,2831.2,0
15,2040,28,450,2641.09375,0
15,2040,29,450,2885.4125,0
15,2040,30,450,2746.8375,0
15,2040,31,450,2539.1,0
15,2040,32,450,2481.675,0
15,2040,33,450,2048.83125,0
15,2040,34,450,2154.80625,0
15,2040,35,450,2384.125,0
15,2040,36,450,2469.59375,0
15,2040,37,450,2327.0875,0
15,2040,38,450,2028.29375,0
15,2040,39,450,2110.83125,0
15,2040,40,450,2329.11875,0
15,2040,41,450,2646.61875,0
15,2040,42,450,2316.3125,0
15,2040,43,450,2162.35625,0
15,2040,44,450,2286.86875,0
15,2040,45,450,1808.7625,0
15,2040,46,450,2382.35,0
15,2040,47,450,2280.26875,0
15,2040,48,450,2199.9375,0
15,2040,49,450,2599.15625,0
15,2040,50,450,2185.31875,0
15,2040,51,450,2444.93125,0
15,2040,52,450,2389.23125,0
15,2040,53,450,1932.55,0
15,2040,54,450,2031.1875,0
15,2040,55,450,2112.6125,0
15,2040,56,450,2225.84375,0
15,2040,57,450,2310.775,0
15,2040,58,450,2721.88125,0
15,2040,59,450,2309.71875,0
15,2040,60,450,2217.83125,0
15,2040,61,450,2238.825,0
15,2040,62,450,2223.64375,0
15,2040,63,450,2067.60625,0
15,2040,64,450,2630.36875,0
15,2040,65,450,2584.1625,0
15,2040,66,450,2683.05,0
15,2040,67,450,2653.54375,0
15,2040,68,450,2301.60625,0
15,2040,69,450,2702.98125,0
15,2040,70,450,2725.725,0
15,2040,71,450,2035.38125,0
15,2040,72,450,2255.31875,0
15,2040,73,450,2547.125,0
15,2040,74,362,2413.95,0
15,2040,75,282,2273.91875,0
