Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
7,2032,1,8772,18343.425,8200
7,2032,2,3364,15234.50625,2300
7,2032,3,3364,13347.6125,2300
7,2032,4,892,11124.96875,0
7,2032,5,892,9503.41875,0
7,2032,6,768,8971.24375,0
7,2032,7,768,8304.05,0
7,2032,8,768,7121.51875,0
7,2032,9,768,6457.9875,0
7,2032,10,768,6128.61875,0
7,2032,11,768,6805.00625,0
7,2032,12,768,6306.875,0
7,2032,13,768,6183.2625,0
7,2032,14,768,5687.55,0
7,2032,15,452,5837.11875,0
7,2032,16,452,5292.16875,0
7,2032,17,452,4390.7375,0
7,2032,18,452,2919.06875,0
7,2032,19,452,3132.34375,0
7,2032,20,452,2680.3625,0
7,2032,21,452,2491.98125,0
7,2032,22,452,2493.9125,0
7,2032,23,452,2584.60625,0
7,2032,24,452,2354.3375,0
7,2032,25,452,2458.7375,0
7,2032,26,452,2314.78125,0
7,2032,27,452,2329.8875,0
7,2032,28,452,1922.9,0
7,2032,29,452,2081.31875,0
7,2032,30,452,2065.49375,0
7,2032,31,452,2256.1875,0
7,2032,32,452,2229.19375,0
7,2032,33,452,2419.34375,0
7,2032,34,452,2273.46875,0
7,2032,35,452,2206.5125,0
7,2032,36,452,2584.43125,0
7,2032,37,452,2109.91875,0
7,2032,38,452,1612.13125,0
7,2032,39,452,2561.88125,0
7,2032,40,452,2197.95625,0
7,2032,41,452,2430.45625,0
7,2032,42,452,1839.53125,0
7,2032,43,452,2160.28125,0
7,2032,44,452,2078.19375,0
7,2032,45,452,2453.26875,0
7,2032,46,452,2490.05625,0
7,2032,47,452,2156.79375,0
7,2032,48,452,1931.525,0
7,2032,49,452,2293.6,0
7,2032,50,452,2541.55625,0
7,2032,51,452,2132.275,0
7,2032,52,452,2745.25,0
7,2032,53,452,2465.11875,0
7,2032,54,452,2100.39375,0
7,2032,55,452,2274.93125,0
7,2032,56,452,1905.25625,0
7,2032,57,452,2102.19375,0
7,2032,58,452,2214.125,0
7,2032,59,452,2217.19375,0
7,2032,60,452,2553.1125,0
7,2032,61,452,2293.425,0
7,2032,62,452,2343.35625,0
7,2032,63,452,2123.6375,0
7,2032,64,452,2158.725,0
7,2032,65,452,2219.64375,0
7,2032,66,452,2531.2,0
7,2032,67,452,2172.7875,0
7,2032,68,452,1921.10625,0
7,2032,69,452,2300.55625,0
7,2032,70,452,2442.24375,0
7,2032,71,452,2453.5875,0
7,2032,72,452,2240.38125,0
7,2032,73,452,2121.19375,0
7,2032,74,452,2585.59375,0
7,2032,75,452,2744.08125,0
7,2032,76,452,2705.31875,0
7,2032,77,452,2479.16875,0
7,2032,78,452,2053.7875,0
7,2032,79,452,2378.225,0
7,2032,80,452,2707.31875,0
7,2032,81,452,2947.08125,0
7,2032,82,452,1990.26875,0
7,2032,83,452,2054.43125,0
7,2032,84,452,1913.3875,0
7,2032,85,452,2244.5125,0
7,2032,86,452,1946.3375,0
7,2032,87,452,2089.45,0
7,2032,88,452,2276.10625,0
7,2032,89,452,2150.85625,0
7,2032,90,452,2394.90625,0
7,2032,91,452,2279.1375,0
7,2032,92,452,2171.8625,0
7,2032,93,452,2041.45,0
7,2032,94,452,2587.725,0
7,2032,95,452,2406.04375,0
7,2032,96,452,2204.5875,0
7,2032,97,452,1990.45625,0
7,2032,98,452,1829.79375,0
7,2032,99,452,2518.8125,0
7,2032,100,452,2153.91875,0
7,2032,101,452,2413.33125,0
7,2032,102,452,1949.08125,0
7,2032,103,452,1781.13125,0
7,2032,104,452,2191.55,0
7,2032,105,452,2222.94375,0
7,2032,106,452,1626.925,0
7,2032,107,452,2210.9375,0
7,2032,108,452,1963.6625,0
7,2032,109,452,2059.1,0
7,2032,110,452,2479.99375,0
7,2032,111,452,2121.15,0
7,2032,112,452,2296.35625,0
7,2032,113,452,1976.08125,0
7,2032,114,452,2218.725,0
7,2032,115,452,2098.275,0
7,2032,116,452,1817.09375,0
7,2032,117,452,2311.15625,0
7,2032,118,452,1968.06875,0
7,2032,119,452,2120.53125,0
7,2032,120,452,2043.75625,0
7,2032,121,452,1796.9125,0
7,2032,122,452,1924.55,0
7,2032,123,452,2111.64375,0
7,2032,124,452,2422.4875,0
7,2032,125,452,1601.9125,0
7,2032,126,452,2139.575,0
7,2032,127,452,2448.0375,0
7,2032,128,452,2045.45,0
7,2032,129,452,2393.84375,0
7,2032,130,452,2104.73125,0
7,2032,131,452,1892.4625,0
7,2032,132,452,2011.44375,0
7,2032,133,452,2055.45,0
7,2032,134,452,2106.68125,0
7,2032,135,452,2369.2625,0
7,2032,136,452,2278.0375,0
7,2032,137,452,2068.0875,0
7,2032,138,452,1905.55,0
7,2032,139,452,2193.575,0
7,2032,140,452,1868.53125,0
7,2032,141,452,2347.16875,0
7,2032,142,452,2136.50625,0
7,2032,143,452,1938.525,0
7,2032,144,452,2030.78125,0
7,2032,145,452,1898.49375,0
7,2032,146,452,2010.8125,0
7,2032,147,452,2002.43125,0
7,2032,148,452,2649.0375,0
7,2032,149,452,2063.275,0
7,2032,150,452,1994.95625,0
7,2032,151,452,1778.0375,0
7,2032,152,452,2180.1875,0
7,2032,153,452,2963.85625,0
7,2032,154,452,2442.49375,0
7,2032,155,452,2127.71875,0
7,2032,156,452,2406.01875,0
7,2032,157,452,2024.18125,0
7,2032,158,452,2107.6375,0
7,2032,159,452,2542.61875,0
7,2032,160,452,2703.70625,0
7,2032,161,452,2235.4,0
7,2032,162,452,1845.625,0
7,2032,163,452,1951.38125,0
7,2032,164,452,1947.24375,0
7,2032,165,452,2041.09375,0
