Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
20,2045,1,8426,17822.55625,7700
20,2045,2,4387,14899.39375,3400
20,2045,3,3528,13210.58125,2400
20,2045,4,3344,11874.45625,2400
20,2045,5,3338,9573.5875,2400
20,2045,6,1033,8832.96875,0
20,2045,7,1033,8772.31875,0
20,2045,8,1033,8380.9875,0
20,2045,9,1033,7216.75,0
20,2045,10,1033,6855.19375,0
20,2045,11,892,5835.09375,0
20,2045,12,867,5870.88125,0
20,2045,13,867,5558.04375,0
20,2045,14,818,5631.0375,0
20,2045,15,652,5224.80625,0
20,2045,16,652,5127.71875,0
20,2045,17,652,5767.025,0
20,2045,18,652,5149.46875,0
20,2045,19,652,5014.1375,0
20,2045,20,652,4997.5875,0
20,2045,21,652,4525.14375,0
20,2045,22,652,3712.80625,0
20,2045,23,652,4061.7125,0
20,2045,24,652,2948.46875,0
20,2045,25,652,2887.6125,0
20,2045,26,652,2469.20625,0
20,2045,27,652,2460.9625,0
20,2045,28,652,2183.6125,0
20,2045,29,652,2210.4625,0
20,2045,30,652,2085.39375,0
20,2045,31,652,1877.35625,0
20,2045,32,652,2165.9375,0
20,2045,33,652,2196.275,0
20,2045,34,652,2540.6,0
20,2045,35,652,2308.3125,0
20,2045,36,652,2114.80625,0
20,2045,37,652,2189.31875,0
20,2045,38,652,1996.31875,0
20,2045,39,652,1578.9,0
20,2045,40,652,1994.625,0
20,2045,41,652,2213.71875,0
20,2045,42,652,1787.925,0
20,2045,43,652,1857.36875,0
20,2045,44,652,2441.64375,0
20,2045,45,652,2209.375,0
20,2045,46,652,2325.15625,0
20,2045,47,652,1789.55625,0
20,2045,48,652,2293.725,0
20,2045,49,652,2246.24375,0
20,2045,50,652,2342.2125,0
20,2045,51,652,2308.51875,0
20,2045,52,652,2535.2,0
20,2045,53,652,2112.9875,0
20,2045,54,652,2639.04375,0
20,2045,55,652,2239.21875,0
20,2045,56,652,1859.04375,0
20,2045,57,652,1895.6875,0
20,2045,58,652,2179.925,0
20,2045,59,652,2242.8125,0
20,2045,60,652,1537.3625,0
20,2045,61,652,2121.9625,0
20,2045,62,652,2098.03125,0
20,2045,63,652,1959.675,0
20,2045,64,652,1988.775,0
20,2045,65,652,2052.43125,0
20,2045,66,652,2235.99375,0
20,2045,67,652,2642.6125,0
20,2045,68,652,2239.75625,0
20,2045,69,652,2153.8375,0
20,2045,70,652,2262.525,0
20,2045,71,652,2061.65625,0
20,2045,72,652,2653.55625,0
20,2045,73,652,2458.86875,0
20,2045,74,652,2574.1,0
20,2045,75,652,1866.4375,0
20,2045,76,652,2011.86875,0
20,2045,77,652,1811.60625,0
20,2045,78,652,2312.425,0
20,2045,79,652,2392.575,0
20,2045,80,652,2147.275,0
20,2045,81,652,2471.375,0
20,2045,82,652,1933.4875,0
20,2045,83,652,1984.4875,0
20,2045,84,652,2178.5,0
20,2045,85,652,2285.50625,0
20,2045,86,652,1910.51875,0
20,2045,87,652,2047.325,0
20,2045,88,652,2299.4,0
20,2045,89,652,1990.26875,0
20,2045,90,652,2053.1375,0
20,2045,91,652,2461.3875,0
20,2045,92,652,1952.3875,0
20,2045,93,652,2043.33125,0
20,2045,94,652,2242.75,0
20,2045,95,652,2235.83125,0
20,2045,96,652,1882.75625,0
20,2045,97,652,2054.28125,0
20,2045,98,652,1962.1125,0
20,2045,99,652,2043.80625,0
20,2045,100,652,1785.6375,0
20,2045,101,652,2027.375,0
20,2045,102,652,2290.73125,0
20,2045,103,652,2233.825,0
20,2045,104,652,2141.43125,0
20,2045,105,652,2578.43125,0
20,2045,106,652,1993.95,0
20,2045,107,652,2049.175,0
20,2045,108,652,1896.71875,0
20,2045,109,652,2416.5375,0
20,2045,110,652,2486.34375,0
