Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
3,2028,1,6533,18194.00625,5700
3,2028,2,6507,15148.41875,5800
3,2028,3,4430,13547.0125,3400
3,2028,4,3379,12001.50625,2300
3,2028,5,3098,9965.91875,2400
3,2028,6,3098,8879.83125,2400
3,2028,7,698,8745.49375,0
3,2028,8,698,8380.78125,0
3,2028,9,698,7579.5625,0
3,2028,10,698,7150.49375,0
3,2028,11,698,6752.9875,0
3,2028,12,698,6110.30625,0
3,2028,13,698,5458.6625,0
3,2028,14,698,4711.95625,0
3,2028,15,652,3680.86875,0
3,2028,16,652,3495.48125,0
3,2028,17,652,3827.3875,0
3,2028,18,652,3181.075,0
3,2028,19,652,2486.6875,0
3,2028,20,652,2358.09375,0
3,2028,21,652,2450.0875,0
3,2028,22,652,2189.63125,0
3,2028,23,652,2120.31875,0
3,2028,24,652,2244.00625,0
3,2028,25,652,1853.3625,0
3,2028,26,652,2479.8125,0
3,2028,27,652,2200.3375,0
3,2028,28,652,2139.45625,0
3,2028,29,652,2449.23125,0
3,2028,30,652,1903.54375,0
3,2028,31,652,2371.25,0
3,2028,32,652,2036.33125,0
3,2028,33,652,2292.44375,0
3,2028,34,652,2407.0375,0
3,2028,35,652,2396.90625,0
3,2028,36,652,2400.4375,0
3,2028,37,652,2073.08125,0
3,2028,38,652,1966.10625,0
3,2028,39,652,1973.375,0
3,2028,40,652,1976.10625,0
3,2028,41,652,2517.06875,0
3,2028,42,652,2346.4625,0
3,2028,43,652,2368.65625,0
3,2028,44,652,2330.71875,0
3,2028,45,652,2284.63125,0
3,2028,46,612,2284.54375,0
3,2028,47,612,2176.78125,0
3,2028,48,612,2579.83125,0
3,2028,49,612,2806.33125,0
3,2028,50,612,2131.25,0
3,2028,51,596,2467.73125,0
3,2028,52,532,2856.325,0
3,2028,53,532,3134.34375,0
3,2028,54,532,3120.48125,0
3,2028,55,532,2970.41875,0
3,2028,56,532,2556.3125,0
3,2028,57,532,2742.28125,0
3,2028,58,532,2426.84375,0
3,2028,59,532,2656.825,0
3,2028,60,532,2278.44375,0
3,2028,61,532,1956.7,0
3,2028,62,532,2031.2875,0
3,2028,63,532,1929.00625,0
3,2028,64,532,2330.69375,0
3,2028,65,532,2367.81875,0
3,2028,66,532,2119.8875,0
3,2028,67,532,2158.8,0
3,2028,68,532,2602.3375,0
3,2028,69,532,2385.675,0
3,2028,70,532,2031.3125,0
3,2028,71,532,2536.31875,0
3,2028,72,532,1753.5625,0
3,2028,73,532,2566.26875,0
3,2028,74,532,2322.425,0
3,2028,75,532,2288.55625,0
3,2028,76,532,1900.8625,0
3,2028,77,532,2321.55625,0
3,2028,78,532,2099.86875,0
3,2028,79,532,2525.65625,0
3,2028,80,532,2131.23125,0
