Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
23,2048,1,4139,17115.5375,3400
23,2048,2,4097,14629.7625,3400
23,2048,3,3105,12467.375,2400
23,2048,4,484,11573.21875,0
23,2048,5,484,9831.1125,0
23,2048,6,484,8796.225,0
23,2048,7,484,7707.6125,0
23,2048,8,484,6792.8125,0
23,2048,9,484,6176.5375,0
23,2048,10,484,6293.19375,0
23,2048,11,484,5767.41875,0
23,2048,12,484,5032.4,0
23,2048,13,484,4400.0375,0
23,2048,14,484,3204.7625,0
23,2048,15,484,2402.85625,0
23,2048,16,484,1638.325,0
23,2048,17,484,2020.06875,0
23,2048,18,484,2345.0125,0
23,2048,19,484,2474.95625,0
23,2048,20,484,2017.85625,0
23,2048,21,484,2145.225,0
23,2048,22,484,1866.34375,0
23,2048,23,484,2319.01875,0
23,2048,24,484,2391.29375,0
23,2048,25,484,2031.575,0
23,2048,26,484,1859.1,0
23,2048,27,484,1822.5375,0
23,2048,28,484,2098.7375,0
23,2048,29,484,1760.6375,0
23,2048,30,484,1970.63125,0
23,2048,31,484,2074.125,0
23,2048,32,484,1973.175,0
23,2048,33,484,1958.325,0
23,2048,34,484,2270.3,0
23,2048,35,484,1660.23125,0
23,2048,36,484,1930.11875,0
23,2048,37,484,2327.91875,0
23,2048,38,484,1942.35625,0
23,2048,39,484,1791.0125,0
23,2048,40,484,1942.2875,0
23,2048,41,484,2075.70625,0
23,2048,42,484,1919.0625,0
23,2048,43,484,2161.63125,0
23,2048,44,484,1941.2875,0
23,2048,45,484,2425.80625,0
23,2048,46,484,2048.70625,0
23,2048,47,484,1790.54375,0
23,2048,48,484,2062.4,0
23,2048,49,484,1866.55625,0
23,2048,50,484,1969.46875,0
23,2048,51,484,2029.49375,0
23,2048,52,484,1860.88125,0
23,2048,53,484,2050.50625,0
23,2048,54,484,2095.99375,0
23,2048,55,484,2358.475,0
23,2048,56,484,2369.25,0
23,2048,57,484,2247.55,0
23,2048,58,484,1945.83125,0
23,2048,59,484,2093.11875,0
23,2048,60,484,2464.025,0
23,2048,61,484,2420.36875,0
23,2048,62,484,2322.1125,0
23,2048,63,484,2286.84375,0
23,2048,64,484,2227.3875,0
23,2048,65,484,2110.3125,0
23,2048,66,484,2105.3,0
23,2048,67,484,2227.74375,0
23,2048,68,484,2231.30625,0
23,2048,69,484,2314.96875,0
23,2048,70,484,1957.725,0
23,2048,71,484,2288.975,0
23,2048,72,484,2354.875,0
23,2048,73,484,2180.48125,0
23,2048,74,484,2124.96875,0
23,2048,75,484,2912.68125,0
23,2048,76,484,2200.5375,0
23,2048,77,484,2300.71875,0
23,2048,78,484,2800.10625,0
23,2048,79,484,2182.425,0
23,2048,80,484,2402.93125,0
23,2048,81,484,2242.575,0
23,2048,82,484,2220.5125,0
23,2048,83,484,1909.74375,0
23,2048,84,484,2002.13125,0
23,2048,85,484,2066.5875,0
23,2048,86,484,2480.94375,0
23,2048,87,484,2211.93125,0
23,2048,88,484,2320.85625,0
23,2048,89,484,2326.725,0
23,2048,90,484,2322.8875,0
23,2048,91,484,2082.88125,0
23,2048,92,484,2161.11875,0
23,2048,93,484,2255.775,0
23,2048,94,484,2158.95625,0
23,2048,95,484,1535.475,0
23,2048,96,484,2080.78125,0
23,2048,97,484,2410.56875,0
23,2048,98,484,1702.33125,0
23,2048,99,484,1717.13125,0
23,2048,100,484,2264.3375,0
23,2048,101,484,2243.1375,0
23,2048,102,484,2068.38125,0
23,2048,103,484,1773.4125,0
23,2048,104,484,1959,0
23,2048,105,484,1863.175,0
23,2048,106,484,2076.78125,0
23,2048,107,484,2044.28125,0
23,2048,108,484,2053.03125,0
23,2048,109,484,2066.1875,0
23,2048,110,484,2568.4125,0
23,2048,111,484,1926.8375,0
23,2048,112,484,2183.26875,0
23,2048,113,484,1954.625,0
23,2048,114,484,2209.5875,0
23,2048,115,484,2116.875,0
23,2048,116,484,1976.40625,0
23,2048,117,484,2020.5,0
23,2048,118,484,1995.54375,0
23,2048,119,484,1935.69375,0
23,2048,120,484,2262.45,0
23,2048,121,484,2283.1625,0
23,2048,122,484,1924.98125,0
23,2048,123,484,2401.6,0
23,2048,124,484,1942.15625,0
23,2048,125,484,2063.19375,0
23,2048,126,484,2078.86875,0
23,2048,127,484,2253.91875,0
23,2048,128,484,1717.5875,0
23,2048,129,484,1949.625,0
23,2048,130,484,2291.21875,0
23,2048,131,484,2005.65625,0
23,2048,132,484,2194.45625,0
23,2048,133,484,2460.1,0
23,2048,134,484,2541.8375,0
23,2048,135,484,1974.15,0
23,2048,136,484,2163.40625,0
23,2048,137,484,1780.31875,0
23,2048,138,484,2149.69375,0
23,2048,139,484,2105.225,0
23,2048,140,484,2207.5625,0
23,2048,141,484,2786.25625,0
23,2048,142,484,2198.76875,0
23,2048,143,484,2167.93125,0
23,2048,144,484,1914.18125,0
23,2048,145,484,1900.55,0
23,2048,146,484,2095.6125,0
23,2048,147,484,2069.6,0
23,2048,148,484,1976.91875,0
23,2048,149,484,1937.93125,0
23,2048,150,484,2412.5,0
23,2048,151,484,1673.00625,0
23,2048,152,484,1907.14375,0
23,2048,153,484,2133.36875,0
23,2048,154,484,2194.925,0
