Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
5,2030,1,6537,17782.18125,5600
5,2030,2,5847,15262.8125,4800
5,2030,3,3473,12694.68125,2400
5,2030,4,3273,11003.075,2200
5,2030,5,3068,9453.4375,2300
5,2030,6,1309,8028.4375,0
5,2030,7,1024,7856.5125,0
5,2030,8,1024,7408.99375,0
5,2030,9,762,6433.225,0
5,2030,10,762,5904.3875,0
5,2030,11,762,5910.34375,0
5,2030,12,762,5458.2625,0
5,2030,13,762,4899.00625,0
5,2030,14,762,5025.28125,0
5,2030,15,762,5047.7375,0
5,2030,16,762,3967.81875,0
5,2030,17,762,4025.85,0
5,2030,18,762,3302.36875,0
5,2030,19,698,2575.93125,0
5,2030,20,698,2304.025,0
5,2030,21,698,2194.99375,0
5,2030,22,698,2547.41875,0
5,2030,23,698,2682.91875,0
5,2030,24,698,2970.35625,0
5,2030,25,698,2976.2125,0
5,2030,26,698,2831.14375,0
5,2030,27,698,2521.95625,0
5,2030,28,698,2367.54375,0
5,2030,29,698,2672.28125,0
5,2030,30,698,3238.025,0
5,2030,31,698,2770.76875,0
5,2030,32,698,3210.30625,0
5,2030,33,698,2972.5375,0
5,2030,34,698,2648.3625,0
5,2030,35,698,2391.75,0
5,2030,36,698,2388.51875,0
5,2030,37,698,2268.35625,0
5,2030,38,698,3041.35625,0
5,2030,39,698,2652.64375,0
5,2030,40,698,2876.65625,0
5,2030,41,698,3144.6875,0
5,2030,42,698,3072.725,0
5,2030,43,698,2828.5625,0
5,2030,44,698,2333.9125,0
5,2030,45,690,2343.6125,0
5,2030,46,690,2336.79375,0
5,2030,47,690,2478.1,0
5,2030,48,690,2499.91875,0
5,2030,49,690,3183.1375,0
5,2030,50,690,2929.40625,0
5,2030,51,690,3110.73125,0
5,2030,52,690,3706.5875,0
5,2030,53,610,3660.30625,0
5,2030,54,530,3350.99375,0
5,2030,55,530,3401.06875,0
5,2030,56,530,3130.4375,0
5,2030,57,530,3000.05625,0
5,2030,58,530,2704.6375,0
5,2030,59,530,2450.15625,0
5,2030,60,530,2343.5875,0
5,2030,61,530,2523.1,0
5,2030,62,530,2748.13125,0
5,2030,63,530,2523.175,0
5,2030,64,530,2532.4375,0
5,2030,65,530,2641.63125,0
5,2030,66,530,2353.525,0
5,2030,67,530,2380.11875,0
5,2030,68,530,2655.85,0
5,2030,69,530,2858.51875,0
5,2030,70,530,2624.66875,0
5,2030,71,530,2983.39375,0
5,2030,72,530,2796.54375,0
5,2030,73,530,2820.9625,0
5,2030,74,530,2266.2375,0
5,2030,75,530,2343.35625,0
5,2030,76,530,2509.5625,0
5,2030,77,530,2587.0125,0
5,2030,78,530,2543.58125,0
5,2030,79,530,2764.85,0
5,2030,80,530,2758.46875,0
5,2030,81,530,2899.1375,0
5,2030,82,530,2486.21875,0
5,2030,83,530,2572.25625,0
5,2030,84,530,2776.53125,0
5,2030,85,530,3014.1625,0
5,2030,86,530,2944.31875,0
5,2030,87,530,3032.525,0
5,2030,88,530,2940.1625,0
5,2030,89,530,2821.79375,0
5,2030,90,530,2640.25,0
5,2030,91,530,2400.4,0
5,2030,92,530,2496.24375,0
5,2030,93,530,2794.8875,0
5,2030,94,530,2762.175,0
5,2030,95,530,2148.975,0
5,2030,96,530,2595.075,0
5,2030,97,530,2219.26875,0
5,2030,98,530,2595.025,0
5,2030,99,530,2744.1875,0
5,2030,100,530,2721.75625,0
5,2030,101,530,2921.35625,0
5,2030,102,530,2485.175,0
5,2030,103,530,2463.59375,0
5,2030,104,530,2444.0125,0
5,2030,105,530,2281.13125,0
5,2030,106,530,2948.775,0
5,2030,107,530,2791.2625,0
5,2030,108,530,2633.90625,0
5,2030,109,530,2627.225,0
5,2030,110,530,2429.48125,0
5,2030,111,530,2098.4875,0
5,2030,112,530,2414.7125,0
