Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
11,2036,1,9827,17979.91875,9200
11,2036,2,5833,15068.89375,4800
11,2036,3,3338,12947.26875,2400
11,2036,4,3338,9875.6125,2400
11,2036,5,570,8811.45,0
11,2036,6,570,7766.775,0
11,2036,7,570,6832.25625,0
11,2036,8,570,6619.80625,0
11,2036,9,570,5882.43125,0
11,2036,10,570,5664.05,0
11,2036,11,570,6182.51875,0
11,2036,12,570,5808.41875,0
11,2036,13,570,4961.8875,0
11,2036,14,570,5174.29375,0
11,2036,15,570,3738.4625,0
11,2036,16,570,2447.83125,0
11,2036,17,570,2062.4375,0
11,2036,18,570,2121.01875,0
11,2036,19,570,2359.6,0
11,2036,20,530,2116.30625,0
11,2036,21,434,1984.6375,0
11,2036,22,434,1836.06875,0
11,2036,23,434,1984.06875,0
11,2036,24,434,2789.96875,0
11,2036,25,434,3079.51875,0
11,2036,26,434,3141.21875,0
11,2036,27,402,3152.6625,0
11,2036,28,402,2432.0875,0
11,2036,29,402,2339.0625,0
11,2036,30,402,2377.925,0
11,2036,31,402,2347.8375,0
11,2036,32,402,2537.80625,0
11,2036,33,394,2526.125,0
11,2036,34,362,2481.1,0
11,2036,35,362,2467.1,0
11,2036,36,362,2150.825,0
11,2036,37,362,1650.81875,0
11,2036,38,362,1671.54375,0
11,2036,39,362,2755.64375,0
11,2036,40,362,2313.93125,0
11,2036,41,362,1936.375,0
11,2036,42,362,2094.55625,0
11,2036,43,362,2043.70625,0
11,2036,44,362,2158.975,0
11,2036,45,362,2243.2,0
11,2036,46,362,2105.83125,0
11,2036,47,362,1976.875,0
11,2036,48,362,1926.2375,0
11,2036,49,362,1876.05625,0
11,2036,50,362,2274.93125,0
11,2036,51,362,2092.6125,0
11,2036,52,362,1938.25,0
11,2036,53,362,1900.90625,0
11,2036,54,362,1764.98125,0
11,2036,55,362,1966.31875,0
11,2036,56,362,2066.075,0
11,2036,57,362,2064.3125,0
11,2036,58,282,2271.36875,0
