Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
13,2038,1,7490,17953.41875,6800
13,2038,2,7490,15738.93125,6800
13,2038,3,3709,13275.51875,2400
13,2038,4,930,11784.35625,0
13,2038,5,930,10746.1125,0
13,2038,6,930,9314.7375,0
13,2038,7,930,9314.075,0
13,2038,8,930,8174.95,0
13,2038,9,930,6961.9625,0
13,2038,10,930,6214.3375,0
13,2038,11,882,5291.68125,0
13,2038,12,770,3896.80625,0
13,2038,13,770,3497.5875,0
13,2038,14,770,3114.19375,0
13,2038,15,770,2399.6375,0
13,2038,16,770,2375.575,0
13,2038,17,770,2491.39375,0
13,2038,18,770,2131.04375,0
13,2038,19,770,2129.93125,0
13,2038,20,770,2284.34375,0
13,2038,21,770,2082.6375,0
13,2038,22,770,2506.0625,0
13,2038,23,770,2308.53125,0
13,2038,24,770,2379.76875,0
13,2038,25,770,2137.65625,0
13,2038,26,770,1965.8625,0
13,2038,27,770,2016.80625,0
13,2038,28,770,2339.88125,0
13,2038,29,770,2311.5625,0
13,2038,30,484,2183.35,0
13,2038,31,484,2002.375,0
13,2038,32,484,2657.33125,0
13,2038,33,484,2227.71875,0
13,2038,34,484,2200.43125,0
13,2038,35,484,2783.86875,0
13,2038,36,484,2870.40625,0
13,2038,37,484,2679.8375,0
13,2038,38,484,2669.0125,0
13,2038,39,484,2229.7125,0
13,2038,40,484,2525.38125,0
13,2038,41,484,2518.56875,0
13,2038,42,484,2392.6625,0
13,2038,43,484,2027.2875,0
13,2038,44,484,2137.95625,0
13,2038,45,484,2730.125,0
13,2038,46,484,2509.6625,0
13,2038,47,484,1716.41875,0
13,2038,48,484,2522.31875,0
13,2038,49,484,2554.4375,0
13,2038,50,484,2127.59375,0
13,2038,51,484,2376.34375,0
13,2038,52,484,2355.76875,0
13,2038,53,484,2094.10625,0
13,2038,54,484,2551.86875,0
13,2038,55,484,2272.25625,0
13,2038,56,484,2417.75625,0
13,2038,57,484,2004.59375,0
13,2038,58,484,2593.525,0
13,2038,59,484,2550.2125,0
13,2038,60,484,2079.95625,0
13,2038,61,484,2143.4375,0
13,2038,62,484,2177.35625,0
13,2038,63,484,2133.075,0
13,2038,64,484,1894.65,0
13,2038,65,484,2432.6625,0
13,2038,66,484,2112.825,0
13,2038,67,484,1777.93125,0
13,2038,68,484,2019.49375,0
13,2038,69,484,2458.48125,0
13,2038,70,484,2083.5875,0
13,2038,71,484,2503.73125,0
13,2038,72,484,2059.4875,0
13,2038,73,484,2088.65625,0
13,2038,74,484,2010.78125,0
13,2038,75,484,2059.5375,0
13,2038,76,484,2062.3,0
13,2038,77,484,2316.46875,0
13,2038,78,484,2141.21875,0
13,2038,79,484,2001.5125,0
